sys.exec.out.time {s},target.sat.pos_eci[0] {m},target.sat.vel_eci[0] {m/s},target.sat.pos_eci[1] {m},target.sat.vel_eci[1] {m/s},target.sat.pos_eci[2] {m},target.sat.vel_eci[2] {m/s},chaser.sat.pos_eci[0] {m},chaser.sat.vel_eci[0] {m/s},chaser.sat.pos_eci[1] {m},chaser.sat.vel_eci[1] {m/s},chaser.sat.pos_eci[2] {m},chaser.sat.vel_eci[2] {m/s},chaser.sat.attNav.qHat[0] {--},chaser.sat.attNav.qHat[1] {--},chaser.sat.attNav.qHat[2] {--},chaser.sat.attNav.qHat[3] {--},chaser.sat.thruster.thrustAcc_eci[0] {m/s2},chaser.sat.imu.dVel[0] {m/s},chaser.sat.thruster.thrustAcc_eci[1] {m/s2},chaser.sat.imu.dVel[1] {m/s},chaser.sat.thruster.thrustAcc_eci[2] {m/s2},chaser.sat.imu.dVel[2] {m/s},chaser.sat.thruster.dVAccumulated {m/s},chaser.sat.guidance.currentWaypoint {--},chaser.sat.imu.isValid {--},chaser.sat.rangefinder.range {m},chaser.sat.rangefinder.azimuth {rad},chaser.sat.rangefinder.elevation {rad},chaser.sat.rangefinder.isValid {--},chaser.sat.relNav.xHat[0] {m},chaser.sat.relNav.xHat[1] {m},chaser.sat.relNav.xHat[2] {m},chaser.sat.relNav.xHat[3] {m/s},chaser.sat.relNav.xHat[4] {m/s},chaser.sat.relNav.xHat[5] {m/s}
                2840,  -6878127.381956712,   12.73081755154745,  -11502.53700832712,  -7612.597528131113,                   0,                   0,  -6878119.528945788,   11.86119613075971,  -10701.21943857305,  -7612.618914141583,   196.6883065122933,-0.002714850068657965,-0.001071068069863049,-0.001017668737569239,0.0002613619995757814,  0.9999988744260843,                   0,0.001487075983457215,                   0,0.001922476678373561,                   0,-0.004104849279995326,  0.4839000000000191,0,1,    825.146741113281,   1.560779720193415, -0.2412678653132355,1,   9.163179295539061,   801.3359197879532,  -196.5644189418721, 0.01725409649206869,-0.03015623517811878,0.002470089309507374
                2841,  -6878110.438393722,   21.15630496169782,  -19115.12593712988,  -7612.578775276074,                   0,                   0,  -6878103.454992043,   20.28670808724717,  -18313.83024414434,  -7612.601142791968,   196.6854711937127,-0.002955786514025314,-0.001366364909337549,-0.001039144616985442,-0.0001504932609157741,  0.9999985152874867,                   0,0.003089068862663522,                   0,0.0005232385899235936,                   0,0.003204157692858717,  0.4839000000000191,0,1,   825.1058219973213,   1.560081584573916, -0.2406188469753138,1,   9.180643512506181,   801.3054807582275,  -196.5626052927943, 0.01722114500135083,-0.03019480917953328,0.002710584025603113
                2842,  -6878085.069355428,   29.58176645602045,  -26727.69145048693,  -7612.550697244434,                   0,                   0,  -6878078.955537871,   28.71219525618626,  -25926.41861574303,  -7612.574046200924,   196.6823949404715,-0.003196719340435749,-0.001881019388022361,-0.001020429508531323,-0.0002059162860641665,  0.9999976890414114,                   0, 0.00591090273180013,                   0,-0.001311726494048761,                   0,-0.005782462246395908,  0.4839000000000191,0,1,   825.0749237760169,    1.56012761475564, -0.2389888627596544,1,   9.198231869656741,   801.2755448117406,  -196.5583088834413, 0.01718883737184789,-0.03023309851263694, 0.00295202281533223
                2843,  -6878051.274872893,   38.00719171358227,  -34340.22422323792,   -7612.51329407058,                   0,                   0,  -6878046.030613224,   37.13764731644913,  -33538.97522814323,  -7612.537624401491,   196.6790777563365,-0.003437648252749206,-0.002410422750738362,-0.0008159807868723492,-0.0006696154757885513,  0.9999965378203229,                   0,-0.005645406314810473,                   0,0.001140961077701067,                   0,0.0001621747026282434,  0.4839000000000191,0,1,   825.0539250557221,   1.560023237116912, -0.2397945173424574,1,   9.215204212134486,   801.2450687374882,   -196.556229013824, 0.01715523249242625,-0.03027105527370887, 0.00319251993154748
                2844,  -6878009.054987518,   46.43257041349451,  -41952.71493026249,   -7612.46656580034,                   0,                   0,  -6878004.680258377,    45.5630539469507,  -41151.49075615787,  -7612.491877438161,   196.6755196453691,-0.003678572955830403,-0.002860691293564001,-0.0008027711559580698,-0.0004938423243735826,  0.9999954640514889,                   0,-0.001283131964889012,                   0,0.003837832562635472,                   0,0.001150185412347653,  0.4839000000000191,0,1,   825.0140556015187,    1.55956505548997, -0.2416383733195132,1,   9.232554562402296,   801.2138756598181,  -196.5561921359433, 0.01712169023498531,-0.03030983638933554,0.003431908186190517
                2845,  -6877958.409751024,   54.85789223492552,  -49565.15424649203,  -7612.410512490959,                   0,                   0,  -6877954.904523911,   53.98840482666124,  -48763.95587465006,  -7612.436805366832,   196.6717206119261,-0.003919493154549198,-0.003370605687659353,-0.0006180358997762447,-0.000687004512673601,  0.9999938925182115,                   0,-0.0009817681657521944,                   0,0.006162311162352561,                   0,-0.001272374354176408,  0.4839000000000191,0,1,   825.0071207005332,    1.55980070462293, -0.2403776287154386,1,   9.248725584811226,   801.1832932716635,  -196.5543850460048, 0.01708691087929575,-0.03034689665504536,0.003672260306608011
                2846,  -6877899.339225448,   63.28314685711318,  -57177.53284692076,  -7612.345134211082,                   0,                   0,  -6877896.703470744,     62.413689634619,  -56376.36125854452,  -7612.372408254832,     196.66768066066,-0.004160408553780977,-0.003940433278773461,-0.0005881486555635279,-0.0006817575547949539,  0.9999918311033201,                   0,0.006035782619676331,                   0,0.002741737075528494,                   0,-0.002055989182329723,  0.4839000000000191,0,1,   824.9469072642058,   1.560741968205889, -0.2399247386148526,1,   9.266358607488534,   801.1524128190605,  -196.5520120165369, 0.01705416406583165,-0.03038562337069924,0.003912456446494918
                2847,  -6877831.843483149,   71.70832395937791,  -64789.84140661728,  -7612.270431040806,                   0,                   0,  -6877830.077170109,   70.83889804994287,  -63988.69758283895,  -7612.298686180895,   196.6633997965173,-0.00440131885840697,-0.004508879818736842,-0.0003020410400520318,-0.0005589856343548282,  0.9999896331007891,                   0,0.003656996297762287,                   0,-2.529470416744046e-05,                   0,0.002233913353232534,  0.4839000000000191,0,1,   824.9256095605045,   1.559627508652791,  -0.240896622258779,1,   9.283549465618345,   801.1213746552753,  -196.5502634739414, 0.01702068065399568,-0.03042393219465835,0.004152278983959096
                2848,  -6877755.922606806,    80.1334132211349,  -72402.07060073593,  -7612.186403071638,                   0,                   0,   -6877755.02570355,   79.26401975184496,  -71600.95552261561,  -7612.215639235202,     196.65887802474,-0.004642223773314673,-0.005097299608375256,-0.0002203309747207764,-0.0005040250935257458,  0.9999868573884704,                   0,-0.007901728586813747,                   0,-0.001470554576087717,                   0,-0.0007548680737258186,  0.4839000000000191,0,1,   824.9050085841154,   1.558394235652013, -0.2393013542994116,1,   9.300459682659495,   801.0910711118555,  -196.5455470652547, 0.01698740805704689,-0.03046137832384162,0.004393230331154082
                2849,  -6877671.576689423,   88.55840432190699,  -80014.21110452835,  -7612.093050406513,                   0,                   0,  -6877671.549162946,   87.68904441964327,  -79213.12575305243,  -7612.123267519346,   196.6541153508656,-0.004883123003398149,-0.005514602456839251,-6.912931331995151e-05,-0.0005372931179824053,  0.9999846477306472,                   0,-0.0008554427958253792,                   0,-0.003835485188847844,                   0,-0.004606466765939121,  0.4839000000000191,0,1,   824.8706960482261,   1.559530895444084, -0.2397874856727725,1,    9.31736646941888,   801.0604661114008,  -196.5415347661856, 0.01695395608847004,-0.03049896151075931,0.004633869621433843
                2850,  -6877578.805834322,   96.98328694133727,  -87626.25359335492,  -7611.990373159783,                   0,                   0,  -6877579.647650493,   96.11396173277456,    -86825.198949435,  -7612.021571146346,   196.6491117807265,-0.005124016253558423,-0.005886828289648813,-3.344773925133713e-05,-0.0004265737373313297,  0.9999825809326799,                   0,0.0006031594437857456,                   0,-0.000997128702488714,                   0,0.008272925803123585,  0.4839000000000191,0,1,   824.8282942902919,   1.558136347858195, -0.2408333341183994,1,   9.334868708034858,   801.0293706393007,  -196.5385245612559, 0.01692107121293821,-0.03053744199645626, 0.00487373264479609
                2851,  -6877477.610155139,   105.4080507592018,  -95238.18874269587,  -7611.878371457222,                   0,                   0,  -6877479.321278707,   104.5387613708067,  -94437.16578716734,  -7611.910550240632,   196.6438673204501,-0.005364903228703832,-0.006406809914321795,-2.948606364478538e-05,-0.0002663208296217421,  0.9999794402839038,                   0,-0.003066131749319319,                   0,-0.003572961699034301,                   0,-0.004563954668372891,  0.4839000000000191,0,1,   824.7957477393286,   1.559470661886065, -0.2419420525957298,1,   9.352233148785693,    800.997916394876,  -196.5365510065946, 0.01688775957027963,-0.03057595653155695,0.005113185061173497
                2852,  -6877367.989775835,    113.832685455422,  -102850.0072281631,  -7611.757045436027,                   0,                   0,  -6877370.570170417,   112.9634330134512,  -102049.0169417838,  -7611.790204938071,    196.638381976459,-0.005605783633750402, -0.0067806921342555,-1.642970112123265e-05,-0.0001314034220869677,  0.9999770020742407,                   0,0.002337454595237155,                   0,0.001850056449262312,                   0,-0.002946260463879526,  0.4839000000000191,0,1,   824.7911236242883,   1.559914808383012, -0.2407269261853004,1,    9.36827591345334,   800.9673234976126,  -196.5319515771258, 0.01685319521160978,-0.03061242668988882,0.005354047097782921
                2853,  -6877249.944830705,   122.2571807100776,  -110461.6997255112,   -7611.62639524483,                   0,                   0,  -6877253.394458782,   121.3879663405761,  -109660.7430889599,  -7611.660535385941,   196.6326557554708, -0.0058466571736222,-0.007337211146627489,0.0001816018504688514,0.0003038124181400441,  0.9999730196617168,                   0,0.003306595768514199,                   0,-0.00197755437461025,                   0,7.434276125692337e-05,  0.4839000000000191,0,1,   824.7433519088196,   1.558695609873472, -0.2410924157726853,1,   9.385307210752917,   800.9366543980677,  -196.5264193270155, 0.01682011675641616,-0.03064992530807379,0.005594836511493445
                2854,  -6877123.475464339,   130.6815262034189,  -118073.2569106494,  -7611.486421043665,                   0,                   0,  -6877127.794287276,   129.8123510322193,  -117272.3349045249,  -7611.521541742966,   196.6266886644985,-0.006087523553251682,-0.008114379427770737,7.739392061899489e-05,0.0003311135266521065,  0.9999670200664199,                   0,-0.002178685512103557,                   0,0.002452304938696383,                   0,0.003474516231715033,  0.4839000000000191,0,1,   824.7128272881337,   1.559026517513039, -0.2418444789482615,1,   9.402228512906575,   800.9057024943959,  -196.5216637894231, 0.01678670839429678, -0.0306874367361037,0.005835201895632352
                2855,   -6876988.58183166,   139.1057116158804,  -125684.6694596522,     -7611.337123004,                   0,                   0,  -6876993.769809694,   138.2365767685992,   -124883.783064472,  -7611.373224179261,   196.6204807108496,-0.006328382477580077,-0.008968465181723995,0.0001013599698029266,0.0003628511294592795,  0.9999597115371692,                   0,-0.003626598998987373,                   0,0.0004415119606284043,                   0,-0.00510163135610712,  0.4839000000000191,0,1,   824.6830221935654,   1.559674651220032, -0.2397140889013543,1,   9.419224070551325,   800.8755229083748,  -196.5134407366018, 0.01675407995747938,-0.03072443745973611,0.006076909709621599
                2856,  -6876845.264097903,   147.5297266280916,  -133295.9280487719,  -7611.178501308725,                   0,                   0,  -6876851.321190154,   146.6606332301299,  -132495.0782449703,  -7611.215582876381,   196.6140319021267,-0.006569233651557736,-0.009624158153041915,0.0002064522007246664,0.0004294715877669736,  0.9999535731780199,                   0,-0.001333235217342394,                   0,0.0002013949369723994,                   0,-0.003830719513979464,  0.4839000000000191,0,1,    824.636764649156,   1.559071439917103, -0.2397535004724708,1,   9.437030870761683,   800.8451386381273,  -196.5049157500506, 0.01672257004728067,-0.03076237225027964,0.006318346678418072
                2857,  -6876693.522438637,   155.9535609208914,  -140907.0233544491,  -7611.010556152129,                   0,                   0,  -6876700.448603101,   155.0845100974315,  -140106.2111223761,  -7611.048618027299,    196.607342246228,-0.006810076780144492,-0.01025504436923578,0.0001568063853847394,0.0007603001983457868,  0.9999471143117273,                   0,-0.005590916159293744,                   0,-0.002230677407106239,                   0,0.006556381205110796,  0.4839000000000191,0,1,    824.637654671987,    1.56013481463247, -0.2407162948495995,1,   9.453068152035746,   800.8150468851073,  -196.4963620020327, 0.01668868334764585,-0.03079817747569944,0.006560207459714749
                2858,  -6876533.357039737,   164.3772041753404,  -148517.9460533242,  -7610.833287739952,                   0,                   0,  -6876541.152233272,   163.5081970513446,  -147717.1723732444,  -7610.872329836413,   196.6004117513464,-0.007050911568310029,-0.01108933854113444,-1.326926712391874e-05,0.0009747246953648274,  0.9999380362334532,                   0,-0.003839947117250435,                   0,-0.002750561693651515,                   0,0.0006123652193229141,  0.4839000000000191,0,1,   824.5895947463897,   1.557953667707443, -0.2424815771605202,1,   9.470047920500098,   800.7842261145933,  -196.4894862773114, 0.01665569412463525,-0.03083541221622196,0.006800783162967027
                2859,  -6876364.768097405,   172.8006460727321,  -156128.6868222495,   -7610.64669628934,                   0,                   0,  -6876373.432275737,   171.9316837729418,  -155327.9526743403,  -7610.686718519539,   196.5932404259698,-0.007291737721034233,-0.01186732621600536,-6.347942297967821e-05,0.0007875242182903927,  0.9999292686707651,                   0,0.001820339490987675,                   0,-0.004232025665505677,                   0,0.002415340637565974,  0.4839000000000191,0,1,   824.5553520349686,   1.558724947798343, -0.2412865039078482,1,   9.487167899501179,   800.7536199795584,  -196.4812311965164, 0.01662314574190672,-0.03087258705371839, 0.00704181371631769
                2860,   -6876187.75581816,   181.2238762946077,  -163739.2363382996,  -7610.450782028856,                   0,                   0,  -6876197.288935901,   180.3549599435408,  -162938.5427026505,  -7610.491784303907,    196.585828278881,-0.00753255494330757,-0.01235403201124591,-3.927883050919897e-05,0.0007857548324575763,   0.999923376534213,                   0,-0.0009493236487296907,                   0,-0.00463576006821343,                   0,-0.006127977130259455,  0.4839000000000191,0,1,   824.5387600072091,   1.560044395046443, -0.2417621785829812,1,   9.503333611356664,   800.7229984639038,  -196.4734073207517, 0.01658920973770882,-0.03090869765393457,0.007282907166594553
                2861,  -6876002.320418819,    189.646884522767,  -171349.5852787837,  -7610.245545198506,                   0,                   0,  -6876012.722429468,   188.7780152447168,  -170548.9331353946,  -7610.287527428171,   196.5781753191582,-0.007773362940131434,-0.01267122131566972,-1.848121751848873e-05,0.0007019941560989538,  0.9999194702639902,                   0,0.006288181730728721,                   0,0.002193791106187358,                   0,-0.0009562548657522468,  0.4839000000000191,0,1,   824.5039597255665,   1.557501543073725, -0.2414027010520498,1,   9.519830571047645,   800.6923845623201,  -196.4649294446814, 0.01655583141596564,-0.03094509331987364,0.007523906616132141
                2862,  -6875808.462126554,   198.0696604392826,  -178959.7243212569,  -7610.030986049685,                   0,                   0,  -6875819.732982469,    197.200839358315,  -178159.1146500366,  -7610.073948142423,   196.5702815561743,-0.008014161416518503,-0.01296046223039051,-2.116080806177914e-05,0.0006108512999841785,  0.9999158228729478,                   0,0.003678647313144495,                   0,-0.001780400878595364,                   0,-0.002609901045865781,  0.4839000000000191,0,1,   824.4642254982801,   1.558625290264219, -0.2397436376756503,1,   9.536671472815812,   800.6621328860452,  -196.4542779844073, 0.01652332177552195,-0.03098154581185854,0.007765736798505906
                2863,  -6875606.181178826,   206.4921937265107,   -186569.644143531,  -7609.807104845228,                   0,                   0,  -6875618.320831254,   205.6234219664644,  -185769.0779242964,  -7609.851046708149,   196.5621469995969,-0.008254950077493134,-0.01321662727765028,0.0001945354445600325,0.000650617878730231,   0.999912425973265,                   0,0.0001042806115990405,                   0,-0.002194359168567203,                   0,-0.003424859229547206,  0.4839000000000191,0,1,   824.4497551723382,    1.55766986027148, -0.2417657529190987,1,   9.552493643156826,   800.6313974300962,  -196.4459973071216, 0.01648895204978643,-0.03101718057416255,0.008006685393284382
                2864,  -6875395.477823419,   214.9144740671053,  -194179.3354236867,  -7609.573901859384,                   0,                   0,  -6875408.486222479,   214.0457527515885,  -193378.8136361607,  -7609.618823398278,   196.5537716593892,-0.008495728628091661, -0.0135499459679754,0.0001728311786821866,0.0008136663548707422,  0.9999078492744777,                   0,-0.001108958549990531,                   0,-0.004213871608799193,                   0,-0.004120301472512491,  0.4839000000000191,0,1,   824.4030943968473,    1.56033399921385, -0.2417502749194967,1,   9.568775830279991,   800.6005074204207,  -196.4373825943594, 0.01645522449842064,-0.03105334026335092,0.008247774949670933
                2865,  -6875176.352318442,     223.33649114403,  -201788.7888400843,  -7609.331377377809,                   0,                   0,  -6875190.229413129,   222.4678213964199,  -200988.3124638955,   -7609.37727849714,   196.5451555458091,-0.008736496773362841,-0.01400115682150906,0.0001097139163424597,0.0009271541917744018,  0.9999015431309328,                   0,-0.005258395073394783,                   0,0.002815213549775679,                   0,0.001434047609949365,  0.4839000000000191,0,1,   824.3555634073689,    1.56005814366218, -0.2395374025682443,1,   9.586004969129261,   800.5702341439414,  -196.4251441156428, 0.01642346956555162,-0.03109003195639974,0.008490000504733475
                2866,  -6874948.804932321,   231.7582346405711,  -209397.9950713759,  -7609.079531697595,                   0,                   0,  -6874963.550670501,   230.8896175840115,  -208597.5650860564,  -7609.126412300496,   196.5362986694091,-0.00897725421836813,-0.01460253450773215,0.0002954138207887027,0.0007546036210343065,  0.9998930489257339,                   0,-0.003594602721488281,                   0,-0.00524829886592497,                   0,0.001799929425386361,  0.4839000000000191,0,1,   824.3471372736263,   1.559141027513677, -0.2416419407994582,1,   9.601911883223027,   800.5393923440053,  -196.4158949826868, 0.01638932807041308,-0.03112563723490331,0.008731125077920081
                2867,  -6874712.835943793,   240.1796942403498,  -217006.9447965159,  -7608.818365127238,                   0,                   0,  -6874728.450272223,   239.3111309977495,  -216206.5621815003,  -7608.866225115518,   196.5272010410375,-0.009218000668182081,-0.01497215780600089, 0.00046048920100306,0.0008041609885580312,  0.9998874815525157,                   0,0.001774628074658924,                   0,0.0004462144140786876,                   0,-0.005609416333731253,  0.4839000000000191,0,1,    824.298003989853,   1.558078482491433, -0.2406892488886253,1,   9.618787957463288,   800.5086633887813,  -196.4049737063954, 0.01635679366183513,-0.03116213808999627,0.008972501657804836
                2868,  -6874468.445641912,   248.6008596273354,  -224615.6286947735,  -7608.547877986673,                   0,                   0,  -6874484.928506211,   247.7323513213665,  -223815.2944293972,  -7608.596717260796,   196.5178626718365,-0.009458735827892742, -0.0154889786409212,0.0005001433397843737,0.0006094660827796435,  0.9998797277414894,                   0,0.004183956311896592,                   0,-0.003876909291336431,                   0,0.004050191136493977,  0.4839000000000191,0,1,   824.2868750372427,   1.558906241066401,  -0.240348775291088,1,   9.634497413870102,    800.478163288151,  -196.3937594078264, 0.01632274165736984,-0.03119718009038497,0.009214265259953282
                2869,  -6874215.634326047,   257.0217204858571,  -232224.0374457428,  -7608.268070607224,                   0,                   0,  -6874232.985670716,    256.153268238954,  -231423.7525092418,  -7608.317889066355,   196.5082835732436,-0.009699459402601963,-0.01601226634220008,0.0003293220188975146,0.0004738977736524772,  0.9998716289076786,                   0,-0.004441389238861273,                   0,0.000152846742693189,                   0,0.0004252256839611612,  0.4839000000000191,0,1,    824.255414483772,   1.557981410773878, -0.2411915811920873,1,   9.650109374524828,   800.4472453763844,  -196.3838635974663, 0.01628827048466111,-0.03123233457278897,0.009455324703237455
                2870,  -6873954.402305886,   265.4422665006176,  -239832.1617293556,  -7607.978943331655,                   0,                   0,  -6873972.622074305,   264.5738714349746,  -239031.9271008639,  -7608.029740873607,   196.4984637569915,-0.009940171097425779,-0.01653409632581413,8.673362056736633e-05,0.0001805741386361451,  0.9998632824186254,                   0, 0.00373903727101605,                   0,0.0001602175744167737,                   0,0.003351639541271426,  0.4839000000000191,0,1,   824.1891190831334,    1.55981858708675, -0.2418663980057912,1,   9.667079269992863,   800.4153458851932,  -196.3760638304272, 0.01625514197299678,-0.03126952639875243,0.009695175745054144
                2871,  -6873684.749901433,   273.8624873567049,  -247439.9922258919,  -7607.680496514141,                   0,                   0,  -6873703.838035855,   272.9941505942754,  -246639.8088844407,  -7607.732273035405,   196.4884032351071,-0.01018087061749478,-0.01701491908415504,-0.0001066540272460646,0.0001745894685836106,  0.9998552148546287,                   0,-0.001883916636278548,                   0,0.0004870268918614747,                   0,0.004173086160133762,  0.4839000000000191,0,1,   824.1759191961714,   1.558576495792736, -0.2409350926525557,1,   9.683215298337409,   800.3840122150447,  -196.3664477393827, 0.01622125646164639, -0.0313053898127818,0.009935816422821047
                2872,  -6873406.677442997,   282.2823727396057,  -255047.5196159916,  -7607.372730520259,                   0,                   0,  -6873426.633884566,   281.4140954020995,  -254247.3885405076,  -7607.425485916012,   196.4781020199131,-0.01042155766795447,-0.01750864043207472,-0.0002405946019768243,4.967070601898534e-05,  0.9998466818254083,                   0,0.001873383847617658,                   0,0.002188940548127264,                   0,-0.003720614708898669,  0.4839000000000191,0,1,   824.1196887415011,   1.559047748206525, -0.2409460701766019,1,    9.70039757160999,   800.3522133763523,  -196.3572602990494, 0.01618864488278555,-0.03134261783169657, 0.01017591898247318
                2873,  -6873120.185271217,   290.7019123352178,  -262654.7345806659,  -7607.055645727021,                   0,                   0,  -6873141.009959941,   289.8336955440996,  -261854.6567499705,  -7607.109379891111,   196.4675601240262,-0.01066223195396555,-0.01817290167474897,-0.0001464978857551304,-5.063005036071851e-05,  0.9998348471721153,                   0,0.0004541853935768417,                   0,0.001389446855496555,                   0,0.006001615367845117,  0.4839000000000191,0,1,   824.1106754116735,   1.558472435592664, -0.2402217695743284,1,   9.716485660481323,   800.3209033276069,  -196.3467806771713, 0.01615482352558333,-0.03137828992939395, 0.01041667777571633
                2874,  -6872825.273737028,   299.1210958298615,  -270261.6278013082,  -7606.729242522845,                   0,                   0,  -6872846.966611804,   298.2529407063506,  -269461.6041941172,  -7606.783955347798,   196.4567775603582,-0.01090289318070444,-0.01887020913414392,-0.0002593759232603149,-0.0006205667214562426,  0.9998217155214766,                   0,0.005655469212463173,                   0,0.0007445574399580426,                   0,-0.002293441434128527,  0.4839000000000191,0,1,   824.0650276813245,   1.559398809148088, -0.2405655582114564,1,    9.73298046270159,   800.2888446906007,  -196.3383865630425,   0.016121089106863,-0.03141482927832807, 0.01065639571655399
                2875,  -6872521.943201697,   307.5399129102947,  -277868.1899597074,  -7606.393521307572,                   0,                   0,  -6872544.504200291,   306.6718205753611,  -277068.2215546265,  -7606.449212684574,   196.4457543421161,-0.01114354105336351,-0.01966837605861783,-0.0002800330039882127,-0.0006739614894514373,  0.9998062924090068,                   0,-2.734708429511559e-05,                   0,0.001865426065424202,                   0,-0.003799924645645462,  0.4839000000000191,0,1,   824.0553089713696,    1.55927357111125, -0.2407546740512453,1,   9.748322833697504,   800.2569718617283,  -196.3299136280938, 0.01608582004257601,-0.03144994703164844, 0.01089631006268164
                2876,  -6872210.194036792,   315.9583532637227,  -285474.4117380566,  -7606.048482492443,                   0,                   0,  -6872233.623095853,   315.0903248380879,  -284674.4995135834,   -7606.10515231138,   196.4344904828012,-0.01138417527715149,-0.02043365083233113,-0.0003724542682268367,-0.0005794144388604612,  0.9997909738892369,                   0,-0.001652369219611262,                   0,0.002698676495135454,                   0,-0.002214362065058294,  0.4839000000000191,0,1,   824.0276205953131,   1.559051920333365, -0.2427471821333247,1,   9.763269431758683,   800.2245030644233,  -196.3237005426981,  0.0160495436237073, -0.0314849680851916,   0.011135248609867
                2877,   -6871890.02662419,   324.3764065778133,  -293080.2838189665,  -7605.694126500121,                   0,                   0,  -6871914.323679254,   323.5084431819474,  -292280.4287534871,  -7605.751774649545,   196.4229859962098,-0.01162479555729381,-0.02115400869796944,-0.000392114757796612,-0.0006249654188072392,  0.9997759566924224,                   0,-0.003098274668676646,                   0,0.003113972766198272,                   0,0.001322312519623193,  0.4839000000000191,0,1,   823.9670177301673,   1.556123125616334, -0.2419067824636998,1,   9.779879019094075,   800.1919204444233,  -196.3161548866172, 0.01601573418575218,-0.03152178981848337, 0.01137389628608498
                2878,  -6871561.441356086,   332.7940625407086,  -300685.7968854759,  -7605.330453764672,                   0,                   0,  -6871586.606341565,    331.926165294828,   -299885.999957264,  -7605.389080131826,   196.4112408964328,-0.01186540159903295,-0.02191415700968951,-0.0004150354925582866,-0.0007077251283960843,  0.9997595193811546,                   0,0.002559303142500108,                   0,-0.002633081357580456,                   0,0.0003784852903876064,  0.4839000000000191,0,1,   823.9308257106536,   1.558711094500179, -0.2397989232616326,1,   9.796570868088393,   800.1599221619543,  -196.3057975137709, 0.01598257473355297,-0.03155825081105053, 0.01161372519241684
                2879,  -6871224.438634994,   341.2113108410371,  -308290.9416210634,  -7604.957464731599,                   0,                   0,   -6871250.47148418,   340.3434808651043,  -307491.2038082799,  -7605.017069202396,   196.3992551978563,-0.01210599310762889,-0.02260113312591488,-0.0001973401071176822,-0.0009470506451248352,  0.9997440937226797,                   0,-0.0003045551230532061,                   0,-0.0006965494924248098,                   0,-0.002520362735853665,  0.4839000000000191,0,1,   823.9120067500606,   1.558338473999198, -0.2410464305749428,1,   9.812428719202499,   800.1274930329997,  -196.2974568614174, 0.01594787625762474,-0.03159403528949076, 0.01185279489795964
                2880,  -6870879.018873728,   349.6281411679265,  -315895.7087096587,  -7604.575159857793,                   0,                   0,  -6870905.919518799,   348.7603795816465,  -315096.0309903499,  -7604.635742316829,     196.38702891516,-0.01234656978835934,-0.02334592655491805,-0.0001718744990789208,-0.0009901763094580019,  0.9997269415812124,                   0,0.002617032468854768,                   0,0.002584861660835911,                   0,0.0004844491696390135,  0.4839000000000191,0,1,   823.8637906216109,   1.558430985617349, -0.2415913577320274,1,   9.828942552074411,   800.0946083354445,  -196.2898831129337, 0.01591386802649151,-0.03163076160795571, 0.01209122422004563
                2881,  -6870525.182495419,   358.0445432110159,  -323500.0888356545,  -7604.183539611569,                   0,                   0,  -6870552.950867419,   357.1768511338371,  -322700.4721877503,   -7604.24509994212,   196.3745620633202,-0.01258713134652021,-0.02410284049631504,-0.0001962245840922837,-0.0007036769451876389,  0.9997092174300879,                   0,-0.000830800239133115,                   0,0.003570509153720649,                   0,0.003746513279648949,  0.4839000000000191,0,1,   823.8402464604341,   1.557507489666597, -0.2406824034473588,1,   9.845171454240088,   800.0623604004627,  -196.2797530714017, 0.01587998490766814,-0.03166670292638438, 0.01233056367437413
                2882,    -6870162.9299335,   366.4605066604705,  -331104.0726839177,  -7603.782604472653,                   0,                   0,  -6870191.565962364,   365.5928852115815,  -330304.5180852305,  -7603.845142556662,   196.3618546576062,-0.01282767748742591,-0.02469612724179359,-0.0001894526959192567,-0.0007886731664074614,  0.9996946750891343,                   0,0.002663681780538518,                   0,-0.0006338398105469162,                   0,0.001444109740154445,  0.4839000000000191,0,1,   823.8142066523646,   1.558328920665273, -0.2437746797156689,1,   9.860643557631951,   800.0290271211519,  -196.2740333722636, 0.01584417133756143,-0.03170247175581406, 0.01256827207319474
                2883,  -6869792.261631725,   374.8760212069918,  -338707.6509397996,  -7603.372354932168,                   0,                   0,  -6869821.765246268,   374.0084715053201,  -337908.1593680236,  -7603.435870650274,   196.3489067135828,-0.01306820791640972,-0.02509318441173434,-0.0002089872599412211,-0.0004795582500133713,  0.9996849796032193,                   0,0.0001260018911526038,                   0,0.001240938002574113,                   0,0.001123665776338073,  0.4839000000000191,0,1,   823.7842840159371,   1.558037189731029, -0.2402833245069859,1,   9.876257310809196,   799.9971494693025,  -196.2621865090293, 0.01580977321998903,-0.03173737984551513,  0.0128083197532504
                2884,  -6869413.178044152,   383.2910765418312,   -346310.814289149,  -7602.952791492674,                   0,                   0,  -6869443.549172058,    382.423599706041,  -345511.3867218581,  -7603.017284724197,   196.3357182471091,-0.01330872233882419, -0.0256577768862911,-0.0002225811401978611,-0.0003079361563867758,  0.9996707128440909,                   0,-0.004822503774559104,                   0,-0.0009197949596277256,                   0,0.005664789251523803,  0.4839000000000191,0,1,   823.7331613605303,   1.558731293446755, -0.2396471060473802,1,   9.892707430225727,   799.9653328049556,  -196.2489260365883, 0.01577674576167719,-0.03177309022617704, 0.01304862522540976
