sys.exec.out.time {s},target.sat.pos_eci[0] {m},target.sat.vel_eci[0] {m/s},target.sat.pos_eci[1] {m},target.sat.vel_eci[1] {m/s},target.sat.pos_eci[2] {m},target.sat.vel_eci[2] {m/s},chaser.sat.pos_eci[0] {m},chaser.sat.vel_eci[0] {m/s},chaser.sat.pos_eci[1] {m},chaser.sat.vel_eci[1] {m/s},chaser.sat.pos_eci[2] {m},chaser.sat.vel_eci[2] {m/s},chaser.sat.attNav.qHat[0] {--},chaser.sat.attNav.qHat[1] {--},chaser.sat.attNav.qHat[2] {--},chaser.sat.attNav.qHat[3] {--},chaser.sat.thruster.thrustAcc_eci[0] {m/s2},chaser.sat.imu.dVel[0] {m/s},chaser.sat.thruster.thrustAcc_eci[1] {m/s2},chaser.sat.imu.dVel[1] {m/s},chaser.sat.thruster.thrustAcc_eci[2] {m/s2},chaser.sat.imu.dVel[2] {m/s},chaser.sat.thruster.dVAccumulated {m/s},chaser.sat.guidance.currentWaypoint {--},chaser.sat.imu.isValid {--},chaser.sat.rangefinder.range {m},chaser.sat.rangefinder.azimuth {rad},chaser.sat.rangefinder.elevation {rad},chaser.sat.rangefinder.isValid {--},chaser.sat.relNav.xHat[0] {m},chaser.sat.relNav.xHat[1] {m},chaser.sat.relNav.xHat[2] {m},chaser.sat.relNav.xHat[3] {m/s},chaser.sat.relNav.xHat[4] {m/s},chaser.sat.relNav.xHat[5] {m/s}
                 279,   6552809.435876817,   -2313.53670564583,   2090324.636953127,     7252.5410106159,                   0,                   0,   6553560.470416772,  -2312.459563037505,   2089482.801485317,   7252.601856781521,  -349.8539700886172,   0.117561111883134,  0.9880057391701286,-0.001309670267790898,-0.0004145432067949314,  0.1544110497490623,                   0,-0.002050259072686211,                   0,0.001724958121059797,                   0,0.004661613967639927,  0.2473500000000056,0,1,   1181.158028034026,   1.990833407694258,  0.2983882822132632,1,  -459.8320573989704,   1030.450126862804,   349.1010208261256, 0.09747818432214542,  0.7814284643442485, -0.1251646268883077
                 280,    6550491.88614775,   -2321.56227933552,   2097575.896191119,   7249.975984939715,                   0,                   0,   6551243.998174747,  -2320.484448214505,   2096734.122341952,   7250.038376325122,  -349.7361947634751,  0.1179895143638694,  0.9879048903477026,-0.001051040519741597,-0.0003226914416814876,  0.1550571469205884,                   0,-0.002312557802249488,                   0,-0.0002094264508618029,                   0,-0.003509675785464053,  0.2473500000000056,0,1,   1181.779906061514,   1.990016676278151,  0.3008878156932318,1,  -459.7393280474831,   1031.217443263639,   349.0117574315876, 0.09743724513575718,  0.7811405804650119, -0.1254235982673553
                 281,   6548166.312266095,  -2329.585009182296,   2104824.585962675,   7247.402078264275,                   0,                   0,   6548919.502467548,  -2328.506491772947,   2103982.875278167,    7247.46601646638,  -349.6179911080519,  0.1184177723578682,  0.9878105465982766,-0.001300909271098984,-0.0004350422862624033,  0.1556548823599553,                   0,-0.001943504255730041,                   0,0.002917698037901588,                   0,-0.000482922720387805,  0.2473500000000056,0,1,   1182.386004848575,   1.990959946996022,  0.2998970918441984,1,  -459.6505271049744,   1031.982154400525,   348.9241166280663, 0.09738781376146027,  0.7808477197749079, -0.1256672711873329
                 282,   6545832.717080606,  -2337.604885358549,   2112070.697388367,   7244.819293742535,                   0,                   0,   6546586.986141688,  -2336.525683887915,   2111229.051416133,   7244.884780354947,  -349.4993592670965,  0.1188458853406263,  0.9877429247825156,-0.0008820857294832853,-0.0004940638277996145,  0.1560861696877135,                   0,-0.00240168764301018,                   0, 0.00367209151734839,                   0,0.0007875126428929772,  0.2473500000000056,0,1,   1182.964553410886,     1.9896004443792,  0.3006588214732426,1,  -459.5467653567987,   1032.752088546541,   348.8360369739972, 0.09742688277613597,   0.780565545162448, -0.1259085902679277
                 283,   6543491.103449871,   -2345.62189804018,   2119314.221591932,   7242.227634538326,                   0,                   0,   6544246.452053525,  -2344.542014737994,   2118472.641881179,   7242.294671151351,  -349.3802993858826,  0.1192738527878176,  0.9877036952887837,-0.0008222381565293459,-0.0004067953790082785,  0.1563347970057063,                   0,0.001670371043182338,                   0,-0.004891104048848369,                   0,0.0008672717247517553,  0.2473500000000056,0,1,   1183.580688490366,   1.990081835198501,  0.2992371767712498,1,  -459.4505733824826,   1033.522861172482,   348.7359917824253, 0.09744464452430526,  0.7803009477133338, -0.1262038576917475
                 284,   6541141.474242291,  -2353.636037406597,   2126555.149700277,   7239.627103826359,                   0,                   0,   6541897.903069236,   -2352.55547450526,   2125713.637801795,   7239.695692026973,  -349.2608116102074,  0.1197016741752942,  0.9876481161969504,-0.0003206217416826701,-0.0004218131886090019,  0.1566873251030472,                   0,-0.002672252999001288,                   0,-0.001477795155131508,                   0,0.001953513609161281,  0.2473500000000056,0,1,   1184.191200748399,   1.990265425772896,  0.2993978952525272,1,  -459.3584283851504,   1034.293132931108,   348.6317395538409, 0.09745033612901674,  0.7800415142674815, -0.1265157289112813
                 285,   6538783.832336098,  -2361.647293640715,   2133793.472843481,     7237.0177047922,                   0,                   0,   6539541.342064816,  -2360.566053375313,   2132952.030309655,   7237.087846164088,   -349.140896086393,  0.1201293489790865,  0.9876055557168247,-0.0002483299833740263,-0.0004279221425946405,  0.1569554762731163,                   0,-0.00158197764026203,                   0,-0.0009902730615962371,                   0,0.0006737385072557377,  0.2473500000000056,0,1,   1184.787595810813,   1.987057816654826,  0.2999716789176511,1,   -459.254616687092,   1035.067919237995,   348.5267864966827, 0.09749819957396737,  0.7797893429733351, -0.1268389914837106
                 286,   6536418.180619316,  -2369.655656928997,    2141029.18215482,   7234.399440632279,                   0,                   0,   6537176.771926064,  -2368.573741537275,   2140187.810539608,     7234.4711367558,  -349.0205529612851,  0.1205568766754048,  0.9875343745630917,-7.239333446081567e-05,-0.0004182277343020032,  0.1574029189724602,                   0, 0.01139793622704555,                   0,0.004510406406482836,                   0,0.0009639534964318492,  0.2473500000000056,0,1,   1185.402559548258,   1.987549847820163,  0.2992269522710472,1,  -459.1569927328347,   1035.842437646524,   348.4147110977663, 0.09752400596180635,  0.7795461276035534,    -0.1271931401897
                 287,   6534044.521989807,   -2377.66111746144,   2148262.268770771,   7231.772314553896,                   0,                   0,   6534804.195548587,  -2376.578529183809,   2147420.969629716,   7231.845567006081,  -348.8997823822528,  0.1209842567406393,  0.9874446496226134,-0.0003306897257175693,-0.0002417527008915947,  0.1579648572677192,                   0,0.0002140496948996971,                   0,0.003048867088073586,                   0,-0.0004349297590072138,  0.2473500000000056,0,1,   1186.004721429071,   1.988244799708566,  0.2982681749720059,1,  -459.0617665819163,   1036.615265017639,    348.303163872651, 0.09755119477055724,  0.7793004592569251, -0.1275361440932408
                 288,   6531662.859355239,  -2385.663665431598,   2155492.723831027,   7229.136329775199,                   0,                   0,   6532423.615837804,  -2384.580406511123,   2154651.498721242,   7229.211140129755,  -348.7785844971888,  0.1214114886513607,  0.9874003890414278,-0.0003360512433423115,-0.0002725545234712669,  0.1582412225193882,                   0,-0.006377286874470491,                   0,-0.002275456999017431,                   0,0.003499269788168148,  0.2473500000000056,0,1,   1186.620034986292,   1.986466220978653,  0.2987495546870799,1,  -458.9685260048046,   1037.385315319294,   348.1972152315952, 0.09754737164835942,  0.7790424589565718, -0.1278577102143678
                 289,   6529273.195633067,  -2393.663291036595,   2162720.538478496,    7226.49148952519,                   0,                   0,   6530035.035708935,  -2392.579363718999,   2161879.388958676,   7226.567859352487,  -348.6569594545097,  0.1218385718843214,  0.9873326147466288,-0.0003632033898078818,-0.0003496353463751229,  0.1586633344412227,                   0,0.001253403278162696,                   0,-0.001497319801950879,                   0,-0.000786565945938468,  0.2473500000000056,0,1,   1187.232813276114,   1.987091597892326,  0.2996384002938144,1,  -458.8850686822649,   1038.144418665748,   348.1110012516265, 0.09748525636711015,  0.7787432895385057, -0.1280783510506974
                 290,   6526875.533750557,  -2401.659984477137,   2169945.703859329,   7223.837797043717,                   0,                   0,   6527638.458087001,  -2400.575391010776,   2169104.631489727,   7223.915727910796,  -348.5349074031537,  0.1222655059164558,  0.9872362603856846,-0.000254700450942959,-0.0002705355499110195,  0.1592621364853728,                   0, 0.00468773511094017,                   0, 0.00418698121758831,                   0,-0.003154533700063137,  0.2473500000000056,0,1,   1187.824133206923,   1.986676658127121,  0.2972614448304838,1,  -458.7903125171006,   1038.917942989222,   347.9938431019958, 0.09751338859927471,  0.7785063732554081, -0.1284445851404566
                 291,   6524469.876644772,  -2409.653735957516,    2177168.21112292,   7221.175255581474,                   0,                   0,   6525233.885906819,  -2408.568478593395,   2176327.217465355,   7221.254749052038,  -348.4124284925846,  0.1226922902248805,  0.9871497573466897,-6.118308016533601e-05,-0.0002211866290798648,  0.1597976968027927,                   0,-0.003357770331648921,                   0,-0.002268578858380194,                   0,0.004301339181281351,  0.2473500000000056,0,1,   1188.430308850589,   1.985939016860317,  0.2981430271707518,1,  -458.6959438627813,   1039.688447417512,   347.8841329435915, 0.09752866078561011,  0.7782551900827503, -0.1287754235241664
                 292,   6522056.227262565,  -2417.644535685627,   2184388.051421918,   7218.503868399992,                   0,                   0,   6522821.322112984,   -2416.55861667739,   2183547.138039776,   7218.584926034393,  -348.2895228727863,   0.123118924286896,  0.9870475257967924,-6.612005575096393e-05,-6.411339924099709e-05,  0.1604280939737201,                   0,-0.002683334951713015,                   0,0.001160462340237466,                   0,-0.0008500785193333232,  0.2473500000000056,0,1,   1189.030218424945,    1.98605253244592,  0.2962818841228268,1,  -458.5974819049969,   1040.466828055424,    347.754593407794, 0.09758730679913294,  0.7780411990063248, -0.1291964881195439
                 293,   6519634.588560583,  -2425.632373872991,   2191605.215912236,   7215.823638771629,                   0,                   0,   6520400.769659892,  -2424.545795476906,   2190764.384370459,   7215.906262126897,   -348.166190694267,  0.1235454075799862,   0.986941850650789,-0.0002774963789309046,0.0002285791538496046,   0.161076547583208,                   0,0.002601953107593837,                   0,-0.001784422511440621,                   0,-0.0002656443469072256,  0.2473500000000056,0,1,   1189.652884318087,   1.984228330342212,  0.2969520341554086,1,   -458.502823890486,   1041.240851963835,   347.6338411450145, 0.09759319170770649,  0.7778080206522956, -0.1295852712669761
                 294,   6517204.963505261,  -2433.617240734744,   2198819.695753076,   7213.134569979597,                   0,                   0,   6517972.231511721,   -2432.53000520971,   2197978.947618157,   7213.218760609388,  -348.0424321080567,  0.1239717395818196,  0.9868147229091633,-0.0004512718128188664,0.0002925249735513896,  0.1618530612395142,                   0,-0.006601276363069849,                   0,0.005580571552047649,                   0,-0.003551638680223047,  0.2473500000000056,0,1,   1190.258256877366,    1.98724752145199,  0.2961030340841798,1,  -458.4184935294049,   1042.007600457571,   347.5206651883773, 0.09757086354595261,  0.7775563411911152, -0.1299214721053209
                 295,   6514767.355072816,  -2441.599126489672,   2206031.482106907,   7210.436665317931,                   0,                   0,   6515535.710642424,  -2440.511236097203,   2205190.818946901,   7210.522424772549,  -347.9182472657082,  0.1243979197702502,  0.9867158847306965,-0.0002560614383664557,0.0005544208875499135,  0.1624542700889632,                   0,-0.004111757667894741,                   0,-0.006883391472885253,                   0,-0.006157502483323318,  0.2473500000000056,0,1,   1190.832398012747,   1.984673967823646,  0.2959199882128153,1,  -458.3129580570588,   1042.786708350393,   347.3931826921195, 0.09766206906952205,  0.7773401579542002, -0.1303273338917646
                 296,   6512321.766249246,  -2449.578021360207,    2213240.56613952,    7207.72992809146,                   0,                   0,   6513091.210035738,  -2448.489478364438,   2212399.989524025,   7207.817257917855,  -347.7936363192954,  0.1248239476233177,   0.986581140741731,-4.687005763757502e-05,0.000678622935997638,  0.1632702973809174,                   0,0.001765074457180815,                   0,-0.003861477944589842,                   0,0.007578717051863724,  0.2473500000000056,0,1,   1191.468147397386,   1.984700372710433,  0.2965356389483148,1,  -458.2198847041788,   1043.559806885353,   347.2699237824425,  0.0976669167973921,  0.7771088529853166,  -0.130719425938865
                 297,   6509868.200030323,  -2457.553915572445,   2220446.939020003,   7205.014361615859,                   0,                   0,   6510638.732685157,  -2456.464722240115,   2219606.450520164,   7205.103263357627,  -347.6685994214141,  0.1252498226192484,  0.9864891859790169,-0.0001785175008715128,0.0007299700059578501,  0.1638246660968637,                   0,-0.00398897381898048,                   0,7.800343608906704e-05,                   0,0.002091825947168725,  0.2473500000000056,0,1,   1192.066230680973,   1.983005188179325,  0.2950695790632299,1,  -458.1173391857887,   1044.342131712973,   347.1292641126457, 0.09772337146903051,  0.7769116410279869, -0.1311961583685951
                 298,   6507406.659421581,  -2465.526799356163,   2227650.591920775,   7202.289969217626,                   0,                   0,   6508178.281593969,  -2464.436957956614,   2226810.193109279,   7202.380444414994,  -347.5431367251827,  0.1256755442364552,  0.9863851906273926,-9.1331847472486e-05,0.0007357666829525094,  0.1644497066487016,                   0,0.005909704030955952,                   0,0.0004162173159661814,                   0,-0.005235838558310984,  0.2473500000000056,0,1,   1192.671383525542,   1.984486659970659,  0.2953815331100091,1,  -458.0217670646503,   1045.117439752283,   346.9996778654444, 0.09775199564763473,  0.7766911853016203, -0.1316104230314261
                 299,   6504937.147438343,  -2473.496662944819,   2234851.516017577,    7199.55675423405,                   0,                   0,   6505709.859775215,  -2472.406175749995,   2234011.208468649,   7199.648804423869,   -347.417248384241,  0.1261011119535395,  0.9862793397174102,-0.0002684901768209767,0.0008090677994927414,  0.1650828197266749,                   0,-0.0002140119075050349,                   0,-0.0009747568718861659,                   0,-0.002405643213180579,  0.2473500000000056,0,1,   1193.284393884093,   1.984206564803481,   0.294235522722075,1,  -457.9279489520855,    1045.89444146602,   346.8625388528137, 0.09777226168422039,  0.7764820162328807, -0.1320599351258376
                 300,   6502459.667105681,  -2481.463496575574,   2242049.702489495,   7196.814720013233,                   0,                   0,   6503233.470251694,  -2480.372365860017,   2241209.487778896,   7196.908346728987,  -347.2909345527493,  0.1265265252492905,  0.9861988208008761,-8.932012120975802e-05,0.0007453458298230509,  0.1655636503960677,                   0,-0.002213056842340446,                   0,0.009564852818163388,                   0,0.001219591889751169,  0.2473500000000056,0,1,   1193.876806511693,   1.982943008975117,  0.2951485652020482,1,  -457.8281485951379,   1046.670825053459,    346.732418038506, 0.09781475899382111,  0.7762627767675353, -0.1324757241208007
                 301,   6499974.221458436,  -2489.427290489299,   2249245.142518973,   7194.063869914087,                   0,                   0,   6500749.116055972,  -2488.335518530135,   2248405.022223992,   7194.159074685882,  -347.1641953853903,  0.1269517836026865,  0.9861515654583369,-0.0002542958544490851,0.0007793793974990186,  0.1658445592880409,                   0,0.0006729641214699807,                   0,0.0002443633029273339,                   0,-0.003185629299009413,  0.2473500000000056,0,1,   1194.462580459299,   1.982797543768349,  0.2940278793948147,1,  -457.7231569535382,   1047.449740967731,   346.5982766098904, 0.09790317769207336,  0.7760523254416032, -0.1329002883824678
                 302,   6497480.813541199,  -2497.388034930589,   2256437.827291817,   7191.304207306327,                   0,                   0,   6498256.800230367,   -2496.29562400753,   2255597.802991272,   7191.400991660879,  -347.0370310373649,  0.1273768864928958,   0.986113348108879,-0.0001207778330975085,0.0006109881751790874,  0.1660725046106712,                   0,0.003100096056147957,                   0,-0.0001337712217693042,                   0,0.0001775324576659321,  0.2473500000000056,0,1,   1195.085719381515,   1.982573601398582,  0.2954539715296256,1,  -457.6306458071949,   1048.216860237124,   346.4845687841038, 0.09790898105987161,  0.7758004068136702, -0.1332294780632128
                 303,   6494979.446408316,  -2505.345720147778,   2263627.747997206,   7188.535735570448,                   0,                   0,   6495756.525826937,   -2504.25267254311,   2262787.821271442,   7188.634101031093,  -346.9094416643988,  0.1278018333992768,  0.9860581215513347,-0.0003247291273343511,0.0005640111436101527,  0.1663999920825631,                   0,-0.003120933753677036,                   0,-0.003615273601534102,                   0,0.002513897140076355,  0.2473500000000056,0,1,    1195.67707260713,   1.981527488054214,  0.2931302591568138,1,  -457.5291941524273,   1048.994037694159,   346.3495770568735,   0.097979130624258,  0.7755881245647278, -0.1336538286352935
                 304,   6492470.123123893,  -2513.300336392942,   2270814.895827711,   7185.758458097749,                   0,                   0,   6493248.295907509,  -2512.206654391525,   2269975.068258593,   7185.858406184426,  -346.7814274227343,  0.1282266238013788,  0.9859901004860221,-0.0002907806392734629,  0.0005597846859379,   0.166802649353328,                   0,-0.001173816118507787,                   0,0.001899395027079626,                   0,0.005708135533697809,  0.2473500000000056,0,1,   1196.287292477757,   1.982757375246439,  0.2960335571394326,1,  -457.4428197803721,   1049.750071488059,   346.2586531945797, 0.09795474159804883,  0.7752944130958644, -0.1338666156891896
                 305,   6489952.846761771,  -2521.251873921919,    2277999.26197929,   7182.972378290307,                   0,                   0,   6490732.113543634,  -2520.157559811179,   2277159.535150207,   7183.073910519574,  -346.6529884691365,  0.1286512571789427,  0.9859128529424199,-0.0002309121732178623,0.0005350364545476209,   0.167258801916368,                   0,-0.002323029390736695,                   0,-0.001058084935977177,                   0,0.001370884853959381,  0.2473500000000056,0,1,   1196.885497124718,   1.982877569030564,  0.2942752510503034,1,  -457.3532408480629,    1050.51279364546,   346.1500828552777, 0.09796806769448074,  0.7750318600172018, -0.1341557434285995
                 306,   6487427.620405539,  -2529.200322994319,   2285180.837651317,   7180.177499560979,                   0,                   0,   6488207.981816603,  -2528.105379064246,   2284341.213147165,   7180.280617446007,  -346.5241249608906,  0.1290757330119021,  0.9858643140558332,-0.0005015150395147491,0.0003713441470693407,  0.1675445160469633,                   0,-9.358453265712948e-05,                   0,-0.004031334200194792,                   0,0.002725879241508264,  0.2473500000000056,0,1,    1197.51215282265,    1.98075847660605,  0.2932723880541897,1,  -457.2670170796875,   1051.276848795072,   346.0344835207372, 0.09794555319422517,  0.7747789230647628, -0.1344866559346806
                 307,   6484894.447148522,  -2537.145673873533,   2292359.614046581,   7177.373825333409,                   0,                   0,   6485675.903817466,  -2536.050102416672,   2291520.093453771,   7177.478530383951,  -346.3948370558007,  0.1295000507803824,    0.98577325917453,-0.0007655314476174734,0.0004242522548723782,   0.168078301597952,                   0,-0.000311519683765651,                   0,-0.002367650715137194,                   0,0.005872423205477978,  0.2473500000000056,0,1,   1198.112315989119,   1.980440094909675,  0.2928259526507312,1,  -457.1802776181628,   1052.039472153721,   345.9224183504675, 0.09792565133880317,  0.7745201110731684, -0.1347989066472848
                 308,   6482353.330093768,  -2545.087916826752,   2299535.582371295,   7174.561359042013,                   0,                   0,   6483135.882646984,  -2543.991720138202,   2298696.167277747,   7174.667652764438,  -346.2651249121915,  0.1299242099647034,  0.9856698801058307,-0.0008273190733039385,0.0002651190355758125,  0.1686835282628543,                   0,-0.004261260630030712,                   0,-0.002465104366960816,                   0,  0.0017217395667789,  0.2473500000000056,0,1,   1198.707192746132,   1.979941262165993,  0.2917033829743642,1,  -457.0876646164366,   1052.807177050626,   345.8004833102648,  0.0979425634843497,  0.7742797888897843, -0.1351546084297773
                 309,   6479804.272354084,   -2553.02704212497,   2306708.733835122,   7171.740104131979,                   0,                   0,   6480587.921415634,  -2551.930222502371,   2305869.425830259,   7171.847988029234,  -346.1349886889064,  0.1303482100453786,  0.9855633406586591,-0.001317268017546197,0.0003171621041469466,  0.1693017004135324,                   0,-0.001617506023816656,                   0,-0.002612476783129838,                   0, 0.00166175716381821,  0.2473500000000056,0,1,   1199.315731259718,   1.979428663181635,  0.2936867139509908,1,  -457.0023555723185,   1053.559587469723,   345.7149695243185, 0.09789123517942894,  0.7739761033200824, -0.1353466144829845
                 310,   6477247.277051982,  -2560.963040043001,   2313879.059651172,   7168.910064059254,                   0,                   0,    6478032.02324366,  -2559.865599786532,   2313039.860325918,   7169.019539630874,  -346.0044285453085,  0.1307720505031166,  0.9854476195395691,-0.001595770717245742,8.811733321225852e-05,  0.1699718650099188,                   0,-0.002219866823848932,                   0,-0.0003172502627541588,                   0,-0.000313470587843111,  0.2473500000000056,0,1,   1199.920013962389,   1.980472834978338,  0.2922754441830689,1,  -456.9196798326752,   1054.311545999866,   345.6265993108538, 0.09783846173180702,  0.7736764283831209,  -0.135546746333215
                 311,   6474682.347319701,  -2568.895900859491,    2321046.55103601,   7166.071242290546,                   0,                   0,   6475468.191260993,  -2567.797842271872,   2320207.461982787,   7166.182311032658,  -345.8734446412805,   0.131195730818821,  0.9853361541394193,-0.001549580546724293,-3.996036197794739e-05,  0.1706172926436151,                   0,-0.0006077132185348758,                   0,-0.004044531672978281,                   0,0.001827478719015124,  0.2473500000000056,0,1,   1200.514349693969,   1.980164979925817,  0.2913562728441066,1,  -456.8314445295409,   1055.068492716805,   345.5282507629573, 0.09782188094390176,   0.773395433655014, -0.1357908854943303
                 312,   6472109.486299207,  -2576.825614856923,   2328211.199209681,    7163.22364230334,                   0,                   0,   6472896.428607291,  -2575.726940243406,   2327372.222022404,   7163.336305708645,  -345.7420371372243,  0.1316192504735915,  0.9852547703197443,-0.001439040360650029,-8.17899335045313e-05,  0.1710875800151338,                   0,0.001726246540659373,                   0,0.002843688299011311,                   0,0.002407980898183778,  0.2473500000000056,0,1,   1201.127647952543,   1.979314683759385,  0.2928158013082144,1,  -456.7483528203474,   1055.818018222589,   345.4458872739652, 0.09775961132366855,  0.7730864433120087,  -0.135966769363491
                 313,   6469528.697142168,  -2584.752172321639,   2335372.995395706,   7160.367267585847,                   0,                   0,   6470316.738431918,  -2583.652883989999,   2334534.131669785,   7160.481527143627,  -345.6102061940598,  0.1320426089487251,  0.9851301965903351,-0.001473576845549197,1.160905555322997e-05,  0.1718031553912727,                   0,0.001562659552206404,                   0,-0.001300051485083295,                   0,0.001405324849407806,  0.2473500000000056,0,1,   1201.726655301545,   1.978517775386436,  0.2923793618734806,1,  -456.6608686618667,   1056.570711649909,   345.3580564152368, 0.09771761526335665,  0.7727882345541283, -0.1361695910585367
                 314,   6466939.983009978,  -2592.675563543853,   2342531.930821106,   7157.502121637047,                   0,                   0,   6467729.123893959,  -2591.575663804384,   2341693.182153441,   7157.617978833159,   -345.477951973226,  0.1324658057257153,  0.9850090370217036,-0.001442643490279821,-4.060523686380977e-05,  0.1724967075527838,                   0,-0.0007257856990062075,                   0,0.002152497635432544,                   0,0.002587179806805377,  0.2473500000000056,0,1,   1202.322785382447,   1.977122032570535,  0.2917973678712112,1,  -456.5655866953456,   1057.329478701469,   345.2599274034461, 0.09771095582241832,  0.7725095520142867, -0.1364229133115385
                 315,   6464343.347073727,  -2600.595778817657,   2349687.996716404,   7154.628207966644,                   0,                   0,     6465133.5881622,  -2599.495269983156,   2348849.364705373,   7154.745664283516,  -345.3452746366807,  0.1328888402862538,  0.9849022541830559,-0.001393346633700124,-0.0002059471308625689,  0.1731056494631896,                   0,-0.003387781981738477,                   0,-0.00382003504540265,                   0,0.001928550389118259,  0.2473500000000056,0,1,   1202.937125553329,   1.977029774615101,  0.2900269299567656,1,  -456.4712609143235,    1058.09382055666,   345.1437248087306, 0.09770779992611538,  0.7722592938184086, -0.1367572451082221
                 316,   6461738.792514231,  -2608.512808441016,    2356841.18431564,   7151.745530095107,                   0,                   0,   6462530.134415117,  -2607.411692826803,   2356002.670561099,   7151.864587011726,  -345.2121743468989,  0.1333117121122311,  0.9847850747662785,-0.0009277056975107541,-0.0001879977661772608,  0.1737741653311957,                   0,0.001900460230735317,                   0,-0.0002797552900845607,                   0,-0.001339846705197584,  0.2473500000000056,0,1,   1203.534575969238,    1.97733969400379,  0.2915156709560573,1,  -456.3778164035649,   1058.853901447976,   345.0377835789662, 0.09769797179134024,  0.7719920741505104, -0.1370427038054361
                 317,   6459126.322521969,   -2616.42664271582,   2363991.484856372,   7148.854091553628,                   0,                   0,   6459918.765840893,  -2615.324922639714,   2363153.090959661,   7148.974750545548,  -345.0786512668742,  0.1337344206857368,  0.9846795370740823,-0.0008375183814705624,4.584202386619173e-06,  0.1743717517533067,                   0,0.0002052202432463413,                   0,-0.004535906202256489,                   0,-0.004667313295529052,  0.2473500000000056,0,1,   1204.136571787149,   1.977896243136895,  0.2910196269699619,1,  -456.2859954462776,   1059.613987467288,   344.9286669563484, 0.09769069690220242,  0.7717291950756445, -0.1373371737341318
                 318,   6456505.940297151,   -2624.33727194786,   2371138.889579704,   7145.953895884122,                   0,                   0,   6457299.485637408,  -2623.234949730175,   2370300.617143636,   7146.076158423468,  -344.9447055601175,  0.1341569654890601,  0.9845486681760132,-0.0002514963309785116,0.0002008260036522196,  0.1751108689126702,                   0,-0.002314975528366888,                   0,-0.001948461798017621,                   0,-0.0008257693337761359,  0.2473500000000056,0,1,   1204.760024853484,    1.97590172296336,  0.2892845389231121,1,  -456.1892489175782,   1060.389001454361,   344.7811748105763, 0.09770791747341037,  0.7715281865766829, -0.1378104489184436
                 319,   6453877.649049661,  -2632.244686446855,   2378283.389730281,   7143.044946639244,                   0,                   0,   6454672.297012238,  -2631.141764410405,   2377445.240359137,   7143.168814194682,  -344.8103373906584,   0.134579346004691,    0.98444245584495,-0.000132889277502345,0.0002591176880224256,  0.1757070468946169,                   0,0.003644239590984646,                   0,0.002728744201685115,                   0,-6.535727642058465e-05,  0.2473500000000056,0,1,   1205.330174081427,   1.977721478131264,  0.2901277355380421,1,  -456.0898478262392,   1061.158530918763,   344.6494836700774, 0.09775803435379399,  0.7713025572597759, -0.1381984609081233
                 320,   6451241.451999073,   -2640.14887652647,   2385424.976556313,   7140.127247382371,                   0,                   0,   6452037.203182619,  -2639.045356996544,   2384586.951855841,   7140.252721419119,  -344.6755469230428,  0.1350015617153205,  0.9843176723626261,0.000120411203997981,0.0004044655265475103,  0.1764044834560672,                   0, 8.5306762294893e-06,                   0, 0.00197099301094402,                   0,-0.01324507958759118,  0.2473500000000056,0,1,   1205.961769167679,   1.977258502242749,  0.2892077528162515,1,  -455.9966130071162,   1061.930874878835,     344.50313135483, 0.09777322867164608,  0.7710970572751156,  -0.138654425414286
                 321,   6448597.352374644,  -2648.049832504309,   2392563.641309572,   7137.200801687597,                   0,                   0,   6449394.207375499,  -2646.945717808689,   2391725.742886984,   7137.327883667419,  -344.5403343223345,  0.1354236121038412,  0.9842122588666066,0.0003661891174645283,0.0006376985252285854,  0.1769906459189665,                   0,0.002247747080935267,                   0,0.001122245227661728,                   0,-0.004200241554224441,  0.2473500000000056,0,1,     1206.5521802247,   1.975957496828148,  0.2889649592000721,1,  -455.8951245139461,   1062.709330850273,   344.3461706976915, 0.09783154459280768,  0.7709099447346746, -0.1391563139680413
                 322,   6445945.353415321,  -2655.947544701943,   2399699.375245405,   7134.265613139728,                   0,                   0,    6446743.31282748,  -2654.842837170878,    2398861.60470938,   7134.394304520943,   -344.404699754115,  0.1358454966533482,  0.9840877700253121,0.0003088596757269561,0.0007287589114729138,  0.1776812719527814,                   0,-0.001502228781319006,                   0,-0.004227417122092176,                   0,-0.00354188890188683,  0.2473500000000056,0,1,    1207.16411520788,   1.976162575826722,  0.2887636224310925,1,  -455.7980382277654,   1063.484992167396,   344.1919759262585, 0.09786516242711536,  0.7707160822739246, -0.1396436435185404
                 323,   6443285.458369722,  -2663.842003444913,   2406832.169622765,   7131.321685334266,                   0,                   0,   6444084.522784862,  -2662.736705411132,   2405994.528583422,   7131.451987571734,  -344.2686433844804,  0.1362672148471399,  0.9839430365292371,0.0002303254005948236,0.0008228575711454543,  0.1784807292714027,                   0,-0.002467094800800952,                   0,-0.002159813282899339,                   0,0.005070406835313452,  0.2473500000000056,0,1,   1207.759279767877,    1.97459376284801,  0.2889954692107007,1,  -455.6944454295003,   1064.262595454486,   344.0381820542574, 0.09791686031550122,  0.7705226679710377, -0.1401329037914271
