sys.exec.out.time {s},target.sat.pos_eci[0] {m},target.sat.vel_eci[0] {m/s},target.sat.pos_eci[1] {m},target.sat.vel_eci[1] {m/s},target.sat.pos_eci[2] {m},target.sat.vel_eci[2] {m/s},chaser.sat.pos_eci[0] {m},chaser.sat.vel_eci[0] {m/s},chaser.sat.pos_eci[1] {m},chaser.sat.vel_eci[1] {m/s},chaser.sat.pos_eci[2] {m},chaser.sat.vel_eci[2] {m/s},chaser.sat.attNav.qHat[0] {--},chaser.sat.attNav.qHat[1] {--},chaser.sat.attNav.qHat[2] {--},chaser.sat.attNav.qHat[3] {--},chaser.sat.thruster.thrustAcc_eci[0] {m/s2},chaser.sat.imu.dVel[0] {m/s},chaser.sat.thruster.thrustAcc_eci[1] {m/s2},chaser.sat.imu.dVel[1] {m/s},chaser.sat.thruster.thrustAcc_eci[2] {m/s2},chaser.sat.imu.dVel[2] {m/s},chaser.sat.thruster.dVAccumulated {m/s},chaser.sat.guidance.currentWaypoint {--},chaser.sat.imu.isValid {--},chaser.sat.rangefinder.range {m},chaser.sat.rangefinder.azimuth {rad},chaser.sat.rangefinder.elevation {rad},chaser.sat.rangefinder.isValid {--},chaser.sat.relNav.xHat[0] {m},chaser.sat.relNav.xHat[1] {m},chaser.sat.relNav.xHat[2] {m},chaser.sat.relNav.xHat[3] {m/s},chaser.sat.relNav.xHat[4] {m/s},chaser.sat.relNav.xHat[5] {m/s}
               10063,   973331.5264391921,   7536.000168062038,  -6808920.202969322,    1077.26722125946,                   0,                   0,    973152.825686249,   7536.087881205104,   -6808895.83183293,   1077.099880929558,  -4.121248840311004,-9.066542572009798e-05,   0.755279707273256,-0.0001432685346583963,-0.0004461797036509033, -0.6554024291830353,                   0,-0.0002570294512171421,                   0,  0.0036704905053715,                   0,-0.002947831497989759,     1.0428000000001,2,1,    180.417555073775,   1.292865724985522, 0.02370902119312425,1,   49.40873754443177,     173.45616030345,   4.040565250322445, 0.01390727932831263, -0.1178370502968677,-6.027610868668177e-06
               10064,   980866.9289179902,   7534.803251092614,   -6807838.76560831,   1085.607279984466,                   0,                   0,   980688.3159747419,   7534.891157290054,  -6807814.561737251,   1085.440089672593,  -4.121336981461802,-8.561685786861087e-05,  0.7555780708972637,-0.000257225452321887,-0.0003315234938459473, -0.6550584727384335,                   0,-9.062790939540703e-05,                   0,-0.001359404664189677,                   0,0.003363595829410837,     1.0428000000001,2,1,   180.2741975659947,   1.292325430593085, 0.02282902951170585,1,   49.42306309236868,   173.3380140514129,   4.041308416389629, 0.01382851487186371, -0.1178686278711545,-1.031050487954125e-05
               10065,   988401.1298647433,   7533.597104219235,  -6806748.988852626,   1093.946008873695,                   0,                   0,   988222.6049240892,   7533.685203157142,   -6806724.95209678,     1093.7789688063,  -4.121420073991773,-8.056818510637003e-05,  0.7557867332207542,-0.0004715265460936069,-0.0002635687881899646, -0.6548176250542672,                   0,-0.005812206056117819,                   0,0.0004871144026750105,                   0,-0.002458046631776018,     1.0428000000001,2,1,   180.1895362957783,   1.294409488039435, 0.02158014992172027,1,   49.43577851021894,   173.2205658946773,   4.041422772162426, 0.01374786182272216, -0.1178977078650543,-1.517070343787831e-05
               10066,   995934.1200502861,   7532.381728919383,  -6805650.874037232,   1102.283397712459,                   0,                   0,   995755.6833048089,   7532.470020283579,   -6805627.00424624,    1102.11650811528,  -4.121498117799105,-7.551941361815205e-05,   0.756205185606025,-0.0009125533483706902,-0.0003154142240528221, -0.6543338482936758,                   0,-0.001721531695764867,                   0,1.076771693565607e-05,                   0,-0.003605879655775751,     1.0428000000001,2,1,   180.0688801077023,   1.292545358801602, 0.02372918176426199,1,   49.44927076900628,    173.102662880345,   4.043505106785731, 0.01366821608864374, -0.1179278975667827,-1.824775421487914e-05
               10067,   1003465.890246936,   7531.157126681863,  -6804544.422507284,    1110.61943628771,                   0,                   0,   1003287.541888905,   7531.245610157888,  -6804520.719530559,   1110.452697385779,  -4.121571112788161,-7.047054958885482e-05,  0.7565730306232047,-0.001112962934658523,-0.0002469761620710106, -0.6539082119456071,                   0,-0.003759711381272379,                   0,-0.005464185089662697,                   0,-0.006944922189134742,     1.0428000000001,2,1,   179.9452330450995,   1.293023338286805, 0.02457902566342463,1,    49.4628572582929,   172.9845618152433,   4.046306265852828, 0.01358871070324177, -0.1179583818709364,-2.069668341460906e-05
               10068,   1010996.431228503,    7529.92329900678,  -6803429.635618147,   1118.954114388058,                   0,                   0,   1010818.171449874,   7530.011974279898,  -6803406.099304881,   1118.787526405692,  -4.121639058869497,-6.542159920348971e-05,  0.7569359513311587,-0.00119389003270386,-0.0002798906799541389, -0.6534879202174977,                   0, 0.00159397998784486,                   0,0.002063359721218916,                   0,0.002292231052501346,     1.0428000000001,2,1,   179.8621116514798,   1.292868969878203, 0.02193682142337045,1,   49.47559567383568,   172.8669149482716,   4.047482080159472, 0.01350832898552144, -0.1179872526190535,-2.459293039428651e-05
               10069,   1018525.733770306,   7528.680247405523,  -6802306.514735402,   1127.287421803773,                   0,                   0,   1018347.562762718,   7528.769114160753,  -6802283.144934564,   1127.120984964586,  -4.121701955959848,-6.037256864717398e-05,  0.7572724202501123,-0.001078115732897286,0.0001555057872606745,  -0.653098227690869,                   0,-0.002407405020869482,                   0,0.0002992840240109029,                   0,-0.003537935907002349,     1.0428000000001,2,1,   179.7626345634101,   1.293499763265664, 0.02268620410544554,1,   49.48769054191532,   172.7495069491431,   4.048752375003596, 0.01342724049479123, -0.1180150839181784,-2.840795508329325e-05
               10070,   1026053.788649178,     7527.4279734008,  -6801175.061234836,   1135.619348326813,                   0,                   0,   1025875.706603956,    7527.51703132287,  -6801151.857795169,   1135.453062853699,  -4.121759803982141,-5.532346410512323e-05,  0.7575649717852297,-0.00111681297585406,0.0003571487290078663, -0.6527587139959194,                   0,-0.003623058449871803,                   0,-0.0001085136180585348,                   0,0.0006425657515101036,     1.0428000000001,2,1,   179.6333710130247,   1.293661884386579, 0.02464456748054877,1,     49.500064495535,    172.631789153699,   4.051199217443372, 0.01334650151781912, -0.1180435430241155,-3.118793904231068e-05
               10071,   1033580.586643484,   7526.166478526614,  -6800035.276502447,   1143.949883750819,                   0,                   0,   1033402.593751636,   7526.255727299992,  -6800012.239272483,   1143.783749865968,  -4.121812602865466,-5.027429176264397e-05,  0.7579417807958535,-0.001511716591908321,9.914525149107237e-05, -0.6523204441125352,                   0,0.004256049827009536,                   0,-0.0002626078134623178,                   0,-0.0001284368038525489,     1.0428000000001,2,1,   179.5170539535414,   1.291574385237022, 0.02232310743019047,1,   49.51309342970999,   172.5137524549784,   4.052727722660364, 0.01326668703436559, -0.1180728174842446,-3.477609773578055e-05
               10072,   1041106.118533124,    7524.89576432824,  -6798887.161934434,   1152.279017871139,                   0,                   0,   1040928.214985343,   7524.985203637145,   -6798864.29076247,   1152.113035796032,  -4.121860352545122,-4.52250578051258e-05,  0.7584948912574799,-0.001631239382157803,-0.0001418067713452984, -0.6516769283051391,                   0,-0.01032522140543703,                   0,-0.003674291658108546,                   0,-0.002660314802217422,     1.0428000000001,2,1,   179.4197645601385,   1.292141006107552, 0.02347999423758862,1,   49.52564700682062,   172.3958883856559,   4.055277705764183, 0.01318637261293018, -0.1181012383967078,-3.744969438253121e-05
               10073,   1048630.375099552,   7523.615832362279,   -6797730.71893721,    1160.60674048484,                   0,                   0,   1048452.561086215,   7523.705461890648,  -6797708.013671317,   1160.440910440242,  -4.121903052962592,-4.017576841803399e-05,  0.7587901796230259,-0.001523521418713783,-2.90826580086443e-05, -0.6513333565420567,                   0,0.0004385459119497293,                   0,-0.003093448641358589,                   0,0.0007081137239967833,     1.0428000000001,2,1,   179.3013942941216,   1.290903549462439,   0.022841506466404,1,    49.5385810372412,   172.2777867802843,   4.057197300014538,  0.0131066152999156, -0.1181301791161235,-4.068516718086206e-05
               10074,   1056153.347125781,   7522.326684196601,   -6796565.94892737,   1168.933041390713,                   0,                   0,   1055975.622836952,   7522.416503628123,  -6796543.409415413,   1168.767363596682,   -4.12194070406554,-3.512642978690185e-05,   0.759187010858132,-0.001624757427544138,-0.0001668562603541801, -0.6508705054514181,                   0,0.0001984204367945801,                   0,-0.005163041226766026,                   0,0.001171540777385597,     1.0428000000001,2,1,   179.1975272613298,   1.292608685086311,  0.0221176758457444,1,   49.55072212029588,   172.1599625255502,    4.05880387703789, 0.01302595269955095, -0.1181579592758799,-4.421516936462473e-05
               10075,   1063675.025396402,   7521.028321410383,  -6795392.853331725,   1177.257910389297,                   0,                   0,   1063497.391021825,    7521.11833042848,  -6795370.479421353,   1177.092385065175,  -4.121973305807815,-3.007704809732319e-05,  0.7594954367572628,-0.001537656566607851,-0.0003518945394942069, -0.6505107173040354,                   0,-0.003891970198681902,                   0,0.002843270473342133,                   0,0.003271094682620064,     1.0428000000001,2,1,    179.088966072898,   1.291116963253558, 0.02331621790481814,1,    49.5630815479713,   172.0419923325048,   4.061182531225763, 0.01294564739307524, -0.1181859227280807,-4.704916903312898e-05
               10076,   1071195.400697591,   7519.720745594073,  -6794211.433587292,   1185.581337282878,                   0,                   0,   1071017.856426693,   7519.810943881918,   -6794189.22512592,   1185.415964647301,  -4.122000858149447,-2.50276295349447e-05,   0.759842831485758,-0.001570251499348614,-0.0005546131320843693, -0.6501046824583011,                   0, 0.00426748571043851,                   0,0.002359626510564025,                   0,-0.003874267218292951,     1.0428000000001,2,1,   178.9687738139364,   1.289017781912253, 0.02178551837177474,1,   49.57617151830264,   171.9236507513623,   4.062697606475608, 0.01286634745978959, -0.1182148581074236,-5.063999095377255e-05
               10077,   1078714.463817116,   7518.403958349405,  -6793021.691141263,   1193.903311875516,                   0,                   0,   1078537.009839008,   7518.494345589927,  -6792999.647976093,   1193.738092146401,  -4.122023361056655,-1.997818028545841e-05,  0.7602854892010115,-0.001493991253966221,-0.0008981702240770148, -0.6495867426223849,                   0,-0.003235511592261714,                   0,0.003262898434244107,                   0,0.0005248956183253987,     1.0428000000001,2,1,   178.8881885343958,   1.288640947529714, 0.02159170057587423,1,   49.58850674196201,   171.8057147522705,   4.064193421103862, 0.01278627643956398, -0.1182422881824973,-5.422878227202176e-05
               10078,   1086232.205544352,   7517.077961289408,  -6791823.627451034,   1202.223823973043,                   0,                   0,   1086054.842047829,   7517.168537165262,  -6791801.749429058,     1202.0587573676,  -4.122040814501852,-1.492870653459398e-05,  0.7606782679728327,-0.001369895309283379,-0.0009627803034075082, -0.6491269283235601,                   0,-8.305575411491919e-05,                   0,-0.003813121308667474,                   0,-0.001192013219740449,     1.0428000000001,2,1,   178.7545434045803,     1.2905357166538, 0.02133581761112879,1,   49.60079285226473,    171.687597411061,   4.065347096420212,  0.0127061453653771, -0.1182699758053368,-5.815291797005858e-05
               10079,   1093748.616670297,   7515.742756038394,   -6790617.24398421,    1210.54286338309,                   0,                   0,   1093571.343843836,   7515.833520231981,  -6790595.530952187,   1210.377950117809,  -4.122053218463622,-9.879214468111298e-06,  0.7610478717297479,-0.001249914353883095,-0.0007978319565986098, -0.6486940250332957,                   0,-0.001120729672338497,                   0,-0.0001412283056183463,                   0,0.0001171512632612644,     1.0428000000001,2,1,   178.6423811382943,   1.290553965152841, 0.02229598766262544,1,   49.61298783051382,   171.5694351102684,   4.066870273712097, 0.01262596828400164, -0.1182975166504212,-6.175346029574143e-05
               10080,   1101263.687987577,   7514.398344231948,  -6789402.542218562,   1218.860419915082,                   0,                   0,   1101086.506019336,    7514.48929642542,  -6789380.994023041,   1218.695660205747,  -4.122060572926731,-4.829710271792823e-06,   0.761416097924439,-0.001115824502738092,-0.0008753566841282731,  -0.648261918137936,                   0, 0.00202667839767997,                   0,-0.002953737167784871,                   0,0.002612294193116374,     1.0428000000001,2,1,   178.5311907907049,   1.289652149093722, 0.02399095755277914,1,   49.62534568385416,   171.4511278238101,   4.069360447862307, 0.01254606338350544, -0.1183252179944055,-6.44954580396966e-05
               10081,   1108777.410290459,   7513.044727516927,  -6788179.523642069,   1227.176483380271,                   0,                   0,   1108600.319368278,   7513.135867392189,  -6788158.140129397,   1227.011877441948,  -4.122062877882173,2.197998685639582e-07,  0.7618690144537793,-0.0009992551702706308,-0.0008712289047852026, -0.6477297640718135,                   0,0.005112338264547329,                   0,0.002069338730206506,                   0,0.001461130273946948,     1.0428000000001,2,1,   178.4252426234393,   1.288789670717236, 0.02269085161531812,1,   49.63776948631084,   171.3327876314396,   4.070857519865442, 0.01246636703942655, -0.1183528275562336,-6.810491598044739e-05
               10082,   1116289.774374859,   7511.681907551469,  -6786948.189752886,   1235.491043591729,                   0,                   0,   1116112.774686264,   7511.773234790188,  -6786926.970769175,   1235.326591638775,   -4.12206013332708,5.269309767154196e-06,  0.7622860910195539,-0.0009116049808088482,-0.000825818129203956, -0.6472390612740434,                   0,0.0005290849453353489,                   0,-0.001274693438416541,                   0,0.006653734587326579,     1.0428000000001,2,1,   178.3274080506288,   1.288704160958314, 0.02369876972597294,1,   49.64979324133361,   171.2146043452863,   4.072870931758013, 0.01238628139350122,  -0.118379670945282,-7.125380366212038e-05
               10083,   1123800.771038366,    7510.30988600499,  -6785708.542059363,   1243.804090364377,                   0,                   0,   1123623.862770559,   7510.401400288583,  -6785687.487450524,   1243.639792610428,  -4.122052339264794,1.03188132381732e-05,  0.7628825255292929,-0.0006746962824211603,-0.000643450602696377, -0.6465364514072631,                   0,-0.003324674592853713,                   0,-0.002285541795103486,                   0,0.003708899443680759,     1.0428000000001,2,1,   178.2018932576914,   1.288569202849029, 0.02323758938304847,1,   49.66232466308102,   171.0960961487743,   4.074179148040524, 0.01230688984050766, -0.1184073017037001,-7.502662254392742e-05
               10084,   1131310.391080237,   7508.928664558172,  -6784460.582080032,   1252.115613514984,                   0,                   0,   1131133.574420101,   7509.020365567807,   -6784439.69169176,   1251.951470172967,  -4.122039495704819,1.536830409582399e-05,  0.7632704876875425,-0.0004924477014979322,-0.0003132701878779516, -0.6460788047771505,                   0, 0.00559984956891065,                   0,0.008867921585569462,                   0,0.0005286228692365889,     1.0428000000001,2,1,   178.1004904168308,   1.287068866253556, 0.02282321413583985,1,   49.67492720390381,   170.9775751605342,   4.074834283452803, 0.01222772510606122,   -0.11843477666965,-7.935487852446399e-05
               10085,   1138818.625301413,   7507.538244902977,  -6783204.311343607,   1260.425602862189,                   0,                   0,   1138641.900435518,   7507.630132319575,  -6783183.585021378,   1260.261614144314,  -4.122021602662876,2.041777615432495e-05,  0.7637336276253111,-0.0004819856475411479,-0.0002823820496955959, -0.6455312804074613,                   0,0.006874687811240092,                   0,-0.003866964863798308,                   0,-0.001947183661317843,     1.0428000000001,2,1,   177.9804237680563,   1.286261381758533, 0.02353295205741947,1,   49.68797561445855,   170.8587621006011,   4.075900389113245, 0.01214917276795874, -0.1184628939141735,-8.331751272332722e-05
               10086,    1146325.46450454,   7506.138628742621,  -6781939.731388974,   1268.734048226509,                   0,                   0,   1146148.831619132,   7506.230702246874,  -6781919.168978067,   1268.570214344271,  -4.121998660160846,2.546722322791727e-05,  0.7640273708468088,-0.0002766804005104445,-0.0001758714273002289, -0.6451837483338446,                   0,0.002045622819926248,                   0,-0.004662954352881217,                   0,0.002749839747075851,     1.0428000000001,2,1,    177.880344753383,   1.286855133018626, 0.02419035035638462,1,   49.70036051302977,   170.7401996168622,   4.077073856240863, 0.01206989378814622, -0.1184899485941869,-8.71898995153385e-05
               10087,    1153830.89949397,   7504.729817791599,  -6780666.843765207,   1277.040939430351,                   0,                   0,   1153654.358774973,   7504.822077063935,  -6780646.445110676,   1276.877260594532,  -4.121970668226814,3.051663913087269e-05,  0.7643018589039535,0.0001025545016776263,0.0002048400221436655, -0.6448586015547135,                   0,-0.001901007874982867,                   0,0.003465818531040247,                   0,0.002779453610861243,     1.0428000000001,2,1,   177.7507073551568,   1.286619877466365, 0.02265882893954535,1,   49.71307823973238,   170.6213732991344,   4.076578333480662, 0.01199108700068339,  -0.118517619325678,-9.253364389137029e-05
               10088,   1161334.921075771,   7503.311813775644,  -6779385.650031553,   1285.346266298029,                   0,                   0,   1161158.472708796,   7503.404258496284,  -6779365.414978259,   1285.182742718694,  -4.121937626895039,3.556601767750102e-05,  0.7646823792060667,-2.306182009324624e-05,0.0002754752363945983, -0.6444073110333988,                   0,0.002169566274570796,                   0,0.003499228281581562,                   0,-0.002266017623820607,     1.0428000000001,2,1,   177.6380177254518,   1.287997897617249, 0.02218496434840542,1,   49.72530806767236,   170.5026620590028,   4.075859123514523, 0.01191173633255842, -0.1185446447075893,-9.808311461652348e-05
               10089,   1168837.520057747,   7501.884618431778,  -6778096.151757446,   1293.650018655769,                   0,                   0,   1168661.164228081,   7501.977248280697,  -6778076.080150012,   1293.486650542265,  -4.121899536205971,4.061535268215765e-05,  0.7649422903405926,0.0003498167187541371,0.0007184226796579971, -0.6440983263024406,                   0,-0.003022178162306379,                   0,0.004910621477912998,                   0,-0.0005889598163526936,     1.0428000000001,2,1,   177.5612755505316,   1.285244883492408, 0.02291214252140952,1,   49.73720846364316,   170.3842322978952,   4.074985340535954, 0.01183218901259647, -0.1185706180983776,-0.0001037219835532514
               10090,   1176338.687249447,   7500.448233508274,  -6776798.350522475,   1301.952186331728,                   0,                   0,   1176162.424142056,   7500.541048165208,  -6776778.442205333,    1301.78897389269,  -4.121856396206251,4.566463795925123e-05,   0.765435441836953,0.0008703386257488126,0.001109555070141255, -0.6435111465841843,                   0,0.006156193849998273,                   0,0.005950261932339369,                   0,-0.001710986515992755,     1.0428000000001,2,1,   177.4208565434521,   1.286788397907239, 0.02425678341564618,1,   49.74941748747811,   170.2654441125254,   4.074105857832668, 0.01175300485606246, -0.1185973937626709,-0.0001093880794905725
               10091,   1183838.413462161,   7499.002660764661,    -6775492.2479164,   1310.252759156007,                   0,                   0,   1183662.243261697,   7499.095659909113,  -6775472.502733776,   1310.089702599348,  -4.121808206948695,5.071386732325121e-05,  0.7658378748377335,0.001252987621190697,0.001444535918265925, -0.6430308645796299,                   0,-0.006325455791877829,                   0,-4.944068809400648e-05,                   0,0.001548082590153544,     1.0428000000001,2,1,   177.3255487042775,   1.286092416794189, 0.02282773256547674,1,   49.76130030633853,    170.146850676745,   4.071703739782602, 0.01167358302089294,  -0.118623401337454,-0.0001163577636613405
               10092,   1191336.689508959,   7497.547901971712,  -6774177.845539177,   1318.551726960654,                   0,                   0,   1191160.612399749,   7497.641085282969,  -6774158.263335079,   1318.388826493579,  -4.121754968492311,5.576303458869532e-05,   0.766225079995832,0.001472894217039075,0.001806277230809445, -0.6425680467705907,                   0,-0.0006597536478261625,                   0,0.002426053291125794,                   0,-0.001849605056737463,     1.0428000000001,2,1,    177.195025558657,   1.285685641627614, 0.02417513462359648,1,   49.77370615593919,    170.027873406908,   4.069699160905779, 0.01159483024517414, -0.1186503138670071,-0.0001229788356371917
               10093,   1198833.506204683,   7496.083958911473,  -6772855.145000883,    1326.84907957969,                   0,                   0,   1198657.522370732,   7496.177326068568,  -6772835.725619124,   1326.686335408679,  -4.121696680902282,6.081213357019741e-05,  0.7666097538202581,0.001773949791792585, 0.00202812588256011, -0.6421076429658691,                   0,0.004718069787988125,                   0,-0.005519514782762311,                   0,0.001421160099549106,     1.0428000000001,2,1,   177.0938491452941,   1.285871084523444, 0.02334869710689595,1,   49.78566740486347,     169.90908712047,   4.066702348478268, 0.01151565382281991, -0.1186764215288304,-0.0001304485880445041
               10094,   1206328.854365958,   7494.610833377227,  -6771524.147921799,   1335.144806849108,                   0,                   0,   1206152.963990954,   7494.704384058974,   -6771504.89120598,   1334.982219179925,  -4.121633344249989,6.586115808245465e-05,  0.7668460050566804,0.001981445164363839,0.001955594817926463, -0.6418250961536003,                   0,0.001315950900419106,                   0,-0.004429410834127338,                   0,-0.001423214173115848,     1.0428000000001,2,1,   176.9878691706174,   1.285797790315023, 0.02221332529148394,1,   49.79725579787346,   169.7904341877835,   4.062774521352715, 0.01143612572983481, -0.1187018943061193,-0.0001387142569294775
               10095,   1213822.724811214,     7493.1285271735,  -6770184.855932358,     1343.4388986069,                   0,                   0,   1213646.928078521,   7493.222261058491,  -6770165.761725867,   1343.276467644593,  -4.121564958612996,7.091010194025556e-05,  0.7670713626503319,0.002253321639829834,0.002143993475466513, -0.6415542459023457,                   0,0.002953180726971708,                   0,-0.000673090693038539,                   0,0.001686516041502508,     1.0428000000001,2,1,     176.87860989571,   1.284593570455582, 0.02440081011153058,1,   49.80889711503759,   169.6716934092997,   4.059835798388517,  0.0113567387176505,  -0.118727351963349,-0.0001461019870461091
               10096,   1221315.108360688,   7491.637042116075,  -6768837.270673148,   1351.731344693051,                   0,                   0,   1221139.405453345,   7491.730958882681,  -6768818.338819179,   1351.569070641955,  -4.121491524075055,7.595895895848717e-05,  0.7673125276630582,0.002358764956189174,0.002447014121429594,  -0.641264324004618,                   0,-0.001106802404328187,                   0,0.002133832336858542,                   0,-0.0002481920995060541,     1.0428000000001,2,1,   176.7778912281756,   1.286047388545123, 0.02413966485871402,1,   49.81958148189598,   169.5533267644832,    4.05643851812502, 0.01127626456470518, -0.1187513813004089,-0.000153887418821513
               10097,   1228805.995836436,   7490.136380031984,  -6767481.393794917,    1360.02213494957,                   0,                   0,   1228630.386937168,   7490.230479358343,  -6767462.624136453,   1359.860018013298,   -4.12141304072609,8.10077229521428e-05,  0.7675272783658988,0.002464200839439816,0.002452968281508544, -0.6410068545850888,                   0,0.001022544502081252,                   0,-0.001197688710062237,                   0,-0.00329382066917785,     1.0428000000001,2,1,   176.6570297176311,   1.284132910808908, 0.02314219670311151,1,   49.83081116946759,    169.434655882896,   4.052288869516102, 0.01119655182825511, -0.1187761529202441,-0.0001623012043259028
               10098,   1236295.378062355,   7488.626542759484,   -6766117.22695858,   1368.311259220493,                   0,                   0,   1236119.863353557,   7488.720824323509,   -6766098.61933841,   1368.149299601941,  -4.121329508662223,8.605638773632962e-05,  0.7677535511512785,0.002497357970429977,0.002232386121876226, -0.6407365014964977,                   0,-0.002908138433306793,                   0,-9.789779881246531e-05,                   0,-0.004143083144248326,     1.0428000000001,2,1,   176.5484987024608,   1.283768956656075, 0.02280683740657448,1,   49.84181850238708,   169.3160305829934,   4.048001778429025, 0.01111665504381471, -0.1188005329242749,-0.0001708181923960265
               10099,   1243783.245864178,   7487.107532148083,  -6764744.771835192,   1376.598707351893,                   0,                   0,   1243607.825527926,   7487.201995627477,  -6764726.326095897,   1376.436905253239,  -4.121240927985749,9.110494712627618e-05,  0.7679686069206311,0.002471071056503991,0.002261660441567286, -0.6404787252393835,                   0,-0.001072708856671126,                   0,  0.0012417270530165,                   0,0.001251537847157137,     1.0428000000001,2,1,   176.4441967779668,     1.2834697519922, 0.02267156209330099,1,   49.85246150755562,   169.1975291187911,    4.04365007169008, 0.01103640897792978, -0.1188242786669263,-0.0001793739640153929
               10100,   1251269.590069494,   7485.579350058521,  -6763364.030105971,   1384.884469191903,                   0,                   0,   1251094.264287545,   7485.673995130764,  -6763345.746089929,   1384.722824814605,  -4.121147298805166,9.615339493734011e-05,  0.7682659795010434,0.002638020931051736,0.002487016943537213, -0.6401204889187599,                   0,0.002371570874337244,                   0,-0.004363399303221899,                   0,0.001889426657684928,     1.0428000000001,2,1,   176.3268395415136,    1.28402862995208, 0.02403980578396019,1,   49.86291012347985,   169.0789932127074,   4.039844267125391, 0.01095596455006755, -0.1188478278037528,-0.0001874560916661758
               10101,    1258754.40150776,   7484.041998362771,  -6761975.003462286,   1393.168534590715,                   0,                   0,   1258579.170461545,   7484.136824705132,   -6761956.88101168,   1393.007048135512,  -4.121048621235143,0.0001012017249850157,  0.7686548102211964,0.002883081760037089,0.002547652292651887, -0.6396522336638693,                   0,-0.004847910383865305,                   0,0.0001907295599506386,                   0,-0.002384064723428511,     1.0428000000001,2,1,   176.2047466851176,   1.284808012661891, 0.02249676568055962,1,   49.87329169819391,   168.9603878062441,   4.034732412341868, 0.01087550391153541, -0.1188713715973845,-0.0001966586254183949
               10102,    1266237.67101031,    7482.49547894405,   -6760577.69360565,   1401.450893400604,                   0,                   0,    1266062.53488094,   7482.590486233578,  -6760559.732562453,   1401.289565067518,  -4.120944895396523,0.0001062499310849412,  0.7689445799219138,0.003157922411318518,0.002695004014444841, -0.6393019611170592,                   0,-4.499661931736303e-05,                   0,0.001285674821071494,                   0,-0.0006245411094767901,     1.0428000000001,2,1,   176.0849749038141,   1.283997072526833, 0.02231688116939764,1,   49.88392618410766,   168.8415903975832,   4.029120488730056, 0.01079542925246251, -0.1188952803725336,-0.0002062715402204752
               10103,   1273719.389410369,   7480.939793696788,  -6759172.102247732,   1409.731535475931,                   0,                   0,   1273544.348378628,   7481.034981610331,   -6759154.30245372,   1409.570365464266,  -4.120836121416358,0.0001112980070529065,  0.7693915459314883,0.003193505618681616, 0.00273083447733273, -0.6387636441705771,                   0,0.002961417605599364,                   0,0.0009328377070990702,                   0,-0.001851851326346536,     1.0428000000001,2,1,   175.9973042904886,   1.283190358644123, 0.02288145358799068,1,   49.89412452731514,   168.7230409213875,   4.023841528906651, 0.01071497659571709, -0.1189181983441423,-0.0002155578837756712
               10104,   1281199.547543061,   7479.374944526663,  -6757758.231110327,   1418.010450673165,                   0,                   0,    1281024.60178941,   7479.470312740833,  -6757740.592407082,   1417.849439181502,  -4.120722299427862,0.0001163459467048613,  0.7697873994676624,0.003060303658132762,0.002688600677173026, -0.6382873691283045,                   0,0.001279755786674228,                   0,-0.001716505322672679,                   0,0.0002325236341082077,     1.0428000000001,2,1,   175.8870674614682,   1.282928407589779, 0.02312745603195154,1,   49.90427120723224,   168.6044544935325,    4.01890234847448, 0.01063454341945665, -0.1189409702424618,-0.0002245319112500035
               10105,   1288678.136245419,   7477.800933350552,  -6756336.081925395,   1426.287628850885,                   0,                   0,   1288503.285949999,   7477.896481541774,  -6756318.604154302,   1426.126776077087,  -4.120603429570446,0.0001213937438569216,  0.7700669493007737,0.002704126266421582,0.002444466996863161, -0.6379526674266958,                   0,-0.0006799075764415017,                   0,0.001703024703065335,                   0, 0.00379684447298552,     1.0428000000001,2,1,   175.7652572604489,   1.282738896598616, 0.02499505227558033,1,   49.91454981968243,   168.4856598194676,   4.015664936476428, 0.01055428695088251, -0.1189640407529479,-0.0002320418751905132
               10106,   1296155.146356402,   7476.217762096587,  -6754905.656435012,   1434.563059869802,                   0,                   0,   1295980.391699025,   7476.313489941059,  -6754888.339437253,   1434.402366011012,  -4.120479511989711,0.0001264413923253783,   0.770386135736653,0.002519725927446861,0.002317886072764351, -0.6375684122117026,                   0,-0.002065181266662357,                   0,0.006766330283728468,                   0,-0.002497060819640007,     1.0428000000001,2,1,   175.6546577169907,   1.280838293635608, 0.02289331199071165,1,   49.92518246890504,   168.3667052471688,   4.011401818927983, 0.01047459607022836, -0.1189874363514982,-0.0002403981937477002
               10107,   1303630.568716898,   7474.625432704097,  -6753466.956391421,   1442.836733592763,                   0,                   0,    1303455.90987706,   7474.721339877826,  -6753449.800007971,   1442.676198845404,  -4.120350546837426,0.0001314888859267042,  0.7708729329812268,0.002224771608406303,0.002109930057696325, -0.6369815694220383,                   0,-0.0003096022339839846,                   0,-0.005823882621011483,                   0,0.002750032888732186,     1.0428000000001,2,1,   175.5492346288713,   1.281258220387541, 0.02233672661371313,1,   49.93551527882181,   168.2478432258062,   4.007236573236181, 0.01039463321518573, -0.1190102944128749,-0.0002486537964955705
